crime_id,crime_date,country,longitude,crime_type_id,resolved,people_involved_crime,crime_datetime,people_involved_other,crime_role_id,person_id,year,month,total_people
1803,2021-09-24,Sweden,,1,1,6,2021-09-24 18:05:00,6,1,5362,2021,9,6
1803,2021-09-24,Sweden,,1,1,6,2021-09-24 18:05:00,6,5,7056,2021,9,6
1803,2021-09-24,Sweden,,1,1,6,2021-09-24 18:05:00,6,5,7394,2021,9,6
1803,2021-09-24,Sweden,,1,1,6,2021-09-24 18:05:00,6,4,1292,2021,9,6
1803,2021-09-24,Sweden,,1,1,6,2021-09-24 18:05:00,6,2,3143,2021,9,6
1803,2021-09-24,Sweden,,1,1,6,2021-09-24 18:05:00,6,2,3833,2021,9,6
1804,2021-09-07,Norway,,11,0,4,2021-09-07 18:15:00,4,1,7247,2021,9,4
1804,2021-09-07,Norway,,11,0,4,2021-09-07 18:15:00,4,5,3394,2021,9,4
1804,2021-09-07,Norway,,11,0,4,2021-09-07 18:15:00,4,4,3649,2021,9,4
1804,2021-09-07,Norway,,11,0,4,2021-09-07 18:15:00,4,3,6375,2021,9,4
1805,2023-10-15,Denmark,,5,1,2,2023-10-15 17:20:00,2,1,6900,2023,10,2
1805,2023-10-15,Denmark,,5,1,2,2023-10-15 17:20:00,2,5,3714,2023,10,2
1806,2021-09-26,Finland,,7,1,4,2021-09-26 23:15:00,4,1,5280,2021,9,4
1806,2021-09-26,Finland,,7,1,4,2021-09-26 23:15:00,4,5,708,2021,9,4
1806,2021-09-26,Finland,,7,1,4,2021-09-26 23:15:00,4,4,6317,2021,9,4
1806,2021-09-26,Finland,,7,1,4,2021-09-26 23:15:00,4,4,5991,2021,9,4
1807,2022-02-27,Austria,,11,1,2,2022-02-27 01:00:00,2,1,291,2022,2,2
1807,2022-02-27,Austria,,11,1,2,2022-02-27 01:00:00,2,5,7386,2022,2,2
1808,2023-02-28,Netherlands,,12,1,2,2023-02-28 23:30:00,2,1,4156,2023,2,2
1808,2023-02-28,Netherlands,,12,1,2,2023-02-28 23:30:00,2,5,6652,2023,2,2
1809,2022-08-22,Austria,,12,1,5,2022-08-22 00:40:00,5,1,2369,2022,8,5
1809,2022-08-22,Austria,,12,1,5,2022-08-22 00:40:00,5,5,12,2022,8,5
1809,2022-08-22,Austria,,12,1,5,2022-08-22 00:40:00,5,4,3395,2022,8,5
1809,2022-08-22,Austria,,12,1,5,2022-08-22 00:40:00,5,5,6871,2022,8,5
1809,2022-08-22,Austria,,12,1,5,2022-08-22 00:40:00,5,5,5864,2022,8,5
1810,2021-11-07,Austria,,12,1,2,2021-11-07 21:20:00,2,1,2977,2021,11,2
1810,2021-11-07,Austria,,12,1,2,2021-11-07 21:20:00,2,5,2399,2021,11,2
1811,2023-05-17,Austria,,7,0,4,2023-05-17 03:30:00,4,1,4868,2023,5,4
1811,2023-05-17,Austria,,7,0,4,2023-05-17 03:30:00,4,5,5384,2023,5,4
1811,2023-05-17,Austria,,7,0,4,2023-05-17 03:30:00,4,5,2413,2023,5,4
1811,2023-05-17,Austria,,7,0,4,2023-05-17 03:30:00,4,3,2300,2023,5,4
1812,2021-11-10,Germany,,1,1,4,2021-11-10 00:45:00,4,1,5737,2021,11,4
1812,2021-11-10,Germany,,1,1,4,2021-11-10 00:45:00,4,5,1581,2021,11,4
1812,2021-11-10,Germany,,1,1,4,2021-11-10 00:45:00,4,2,6939,2021,11,4
1812,2021-11-10,Germany,,1,1,4,2021-11-10 00:45:00,4,1,2615,2021,11,4
1813,2023-05-01,Italy,,11,1,3,2023-05-01 17:05:00,3,1,4622,2023,5,3
1813,2023-05-01,Italy,,11,1,3,2023-05-01 17:05:00,3,5,1024,2023,5,3
1813,2023-05-01,Italy,,11,1,3,2023-05-01 17:05:00,3,5,1410,2023,5,3
1814,2023-02-21,Spain,,4,1,6,2023-02-21 16:30:00,6,1,6947,2023,2,6
1814,2023-02-21,Spain,,4,1,6,2023-02-21 16:30:00,6,5,6696,2023,2,6
1814,2023-02-21,Spain,,4,1,6,2023-02-21 16:30:00,6,1,6253,2023,2,6
1814,2023-02-21,Spain,,4,1,6,2023-02-21 16:30:00,6,2,2840,2023,2,6
1814,2023-02-21,Spain,,4,1,6,2023-02-21 16:30:00,6,4,3150,2023,2,6
1814,2023-02-21,Spain,,4,1,6,2023-02-21 16:30:00,6,2,6251,2023,2,6
1815,2021-12-25,Sweden,,12,1,2,2021-12-25 05:40:00,2,1,4320,2021,12,2
1815,2021-12-25,Sweden,,12,1,2,2021-12-25 05:40:00,2,5,5527,2021,12,2
1816,2021-10-18,Norway,,1,0,5,2021-10-18 20:15:00,5,1,6331,2021,10,5
1816,2021-10-18,Norway,,1,0,5,2021-10-18 20:15:00,5,5,2915,2021,10,5
1816,2021-10-18,Norway,,1,0,5,2021-10-18 20:15:00,5,5,3939,2021,10,5
1816,2021-10-18,Norway,,1,0,5,2021-10-18 20:15:00,5,4,1490,2021,10,5
1816,2021-10-18,Norway,,1,0,5,2021-10-18 20:15:00,5,2,4664,2021,10,5
1817,2023-08-31,Denmark,,12,1,2,2023-08-31 01:30:00,2,1,5390,2023,8,2
1817,2023-08-31,Denmark,,12,1,2,2023-08-31 01:30:00,2,5,2864,2023,8,2
1818,2022-10-01,Finland,,12,1,4,2022-10-01 13:45:00,4,1,4143,2022,10,4
1818,2022-10-01,Finland,,12,1,4,2022-10-01 13:45:00,4,5,7179,2022,10,4
1818,2022-10-01,Finland,,12,1,4,2022-10-01 13:45:00,4,5,671,2022,10,4
1818,2022-10-01,Finland,,12,1,4,2022-10-01 13:45:00,4,1,1979,2022,10,4
1819,2021-12-21,Austria,,12,1,2,2021-12-21 22:25:00,2,1,1328,2021,12,2
1819,2021-12-21,Austria,,12,1,2,2021-12-21 22:25:00,2,5,3851,2021,12,2
1820,2022-07-29,Sweden,,11,0,4,2022-07-29 01:20:00,4,1,6337,2022,7,4
1820,2022-07-29,Sweden,,11,0,4,2022-07-29 01:20:00,4,5,3438,2022,7,4
1820,2022-07-29,Sweden,,11,0,4,2022-07-29 01:20:00,4,4,3190,2022,7,4
1820,2022-07-29,Sweden,,11,0,4,2022-07-29 01:20:00,4,3,5938,2022,7,4
1821,2021-11-11,Norway,,4,0,2,2021-11-11 22:30:00,2,1,5570,2021,11,2
1821,2021-11-11,Norway,,4,0,2,2021-11-11 22:30:00,2,5,4710,2021,11,2
1822,2023-03-15,Denmark,,12,1,2,2023-03-15 02:25:00,2,1,4860,2023,3,2
1822,2023-03-15,Denmark,,12,1,2,2023-03-15 02:25:00,2,5,1755,2023,3,2
1823,2022-06-09,Finland,,5,1,2,2022-06-09 12:15:00,2,1,5988,2022,6,2
1823,2022-06-09,Finland,,5,1,2,2022-06-09 12:15:00,2,5,6979,2022,6,2
1824,2022-08-25,Austria,,12,0,2,2022-08-25 01:45:00,2,1,5332,2022,8,2
1824,2022-08-25,Austria,,12,0,2,2022-08-25 01:45:00,2,5,3251,2022,8,2
1825,2023-05-31,Netherlands,,4,0,2,2023-05-31 22:35:00,2,1,2820,2023,5,2
1825,2023-05-31,Netherlands,,4,0,2,2023-05-31 22:35:00,2,5,649,2023,5,2
1826,2022-07-31,Austria,,1,1,2,2022-07-31 14:40:00,2,1,2928,2022,7,2
1826,2022-07-31,Austria,,1,1,2,2022-07-31 14:40:00,2,5,2241,2022,7,2
1827,2022-06-19,Austria,,7,0,4,2022-06-19 21:00:00,4,1,7126,2022,6,4
1827,2022-06-19,Austria,,7,0,4,2022-06-19 21:00:00,4,5,5201,2022,6,4
1827,2022-06-19,Austria,,7,0,4,2022-06-19 21:00:00,4,3,1647,2022,6,4
1827,2022-06-19,Austria,,7,0,4,2022-06-19 21:00:00,4,5,6748,2022,6,4
1828,2022-08-05,Austria,,9,0,5,2022-08-05 18:00:00,5,1,2404,2022,8,5
1828,2022-08-05,Austria,,9,0,5,2022-08-05 18:00:00,5,5,1860,2022,8,5
1828,2022-08-05,Austria,,9,0,5,2022-08-05 18:00:00,5,1,237,2022,8,5
1828,2022-08-05,Austria,,9,0,5,2022-08-05 18:00:00,5,2,6928,2022,8,5
1828,2022-08-05,Austria,,9,0,5,2022-08-05 18:00:00,5,5,2404,2022,8,5
1829,2022-12-13,Germany,,12,1,6,2022-12-13 22:20:00,6,1,5701,2022,12,6
1829,2022-12-13,Germany,,12,1,6,2022-12-13 22:20:00,6,5,5923,2022,12,6
1829,2022-12-13,Germany,,12,1,6,2022-12-13 22:20:00,6,4,3585,2022,12,6
1829,2022-12-13,Germany,,12,1,6,2022-12-13 22:20:00,6,3,6443,2022,12,6
1829,2022-12-13,Germany,,12,1,6,2022-12-13 22:20:00,6,2,7096,2022,12,6
1829,2022-12-13,Germany,,12,1,6,2022-12-13 22:20:00,6,3,5505,2022,12,6
1830,2023-02-24,Italy,,1,0,3,2023-02-24 04:15:00,3,1,3717,2023,2,3
1830,2023-02-24,Italy,,1,0,3,2023-02-24 04:15:00,3,5,2046,2023,2,3
1830,2023-02-24,Italy,,1,0,3,2023-02-24 04:15:00,3,1,2978,2023,2,3
1831,2022-10-27,Spain,,4,1,2,2022-10-27 00:40:00,2,1,2080,2022,10,2
1831,2022-10-27,Spain,,4,1,2,2022-10-27 00:40:00,2,5,6505,2022,10,2
1832,2023-04-09,Sweden,,1,1,4,2023-04-09 10:10:00,4,1,3328,2023,4,4
1832,2023-04-09,Sweden,,1,1,4,2023-04-09 10:10:00,4,5,1878,2023,4,4
1832,2023-04-09,Sweden,,1,1,4,2023-04-09 10:10:00,4,3,3406,2023,4,4
1832,2023-04-09,Sweden,,1,1,4,2023-04-09 10:10:00,4,1,2645,2023,4,4
1833,2022-12-14,Norway,,11,1,5,2022-12-14 04:00:00,5,1,4775,2022,12,5
1833,2022-12-14,Norway,,11,1,5,2022-12-14 04:00:00,5,5,2218,2022,12,5
1833,2022-12-14,Norway,,11,1,5,2022-12-14 04:00:00,5,5,2811,2022,12,5
1833,2022-12-14,Norway,,11,1,5,2022-12-14 04:00:00,5,3,7222,2022,12,5
1833,2022-12-14,Norway,,11,1,5,2022-12-14 04:00:00,5,5,5659,2022,12,5
1834,2022-08-05,Denmark,,1,0,2,2022-08-05 03:10:00,2,1,3320,2022,8,2
1834,2022-08-05,Denmark,,1,0,2,2022-08-05 03:10:00,2,5,7094,2022,8,2
1835,2022-10-02,Finland,,1,1,4,2022-10-02 21:10:00,4,1,4324,2022,10,4
1835,2022-10-02,Finland,,1,1,4,2022-10-02 21:10:00,4,5,2147,2022,10,4
1835,2022-10-02,Finland,,1,1,4,2022-10-02 21:10:00,4,1,6993,2022,10,4
1835,2022-10-02,Finland,,1,1,4,2022-10-02 21:10:00,4,1,7164,2022,10,4
1836,2023-01-31,Austria,,7,1,2,2023-01-31 04:30:00,2,1,2029,2023,1,2
1836,2023-01-31,Austria,,7,1,2,2023-01-31 04:30:00,2,5,2197,2023,1,2
1837,2021-11-27,Sweden,,1,0,3,2021-11-27 23:20:00,3,1,651,2021,11,3
1837,2021-11-27,Sweden,,1,0,3,2021-11-27 23:20:00,3,5,4521,2021,11,3
1837,2021-11-27,Sweden,,1,0,3,2021-11-27 23:20:00,3,1,1150,2021,11,3
1838,2022-05-29,Norway,,12,0,2,2022-05-29 23:15:00,2,1,3177,2022,5,2
1838,2022-05-29,Norway,,12,0,2,2022-05-29 23:15:00,2,5,672,2022,5,2
1839,2022-07-01,Denmark,,12,1,2,2022-07-01 06:45:00,2,1,2419,2022,7,2
1839,2022-07-01,Denmark,,12,1,2,2022-07-01 06:45:00,2,5,557,2022,7,2
1840,2023-03-20,Finland,,12,1,2,2023-03-20 21:40:00,2,1,39,2023,3,2
1840,2023-03-20,Finland,,12,1,2,2023-03-20 21:40:00,2,5,3064,2023,3,2
1841,2022-09-12,Austria,,1,1,4,2022-09-12 03:40:00,4,1,2355,2022,9,4
1841,2022-09-12,Austria,,1,1,4,2022-09-12 03:40:00,4,5,5883,2022,9,4
1841,2022-09-12,Austria,,1,1,4,2022-09-12 03:40:00,4,2,509,2022,9,4
1841,2022-09-12,Austria,,1,1,4,2022-09-12 03:40:00,4,2,3909,2022,9,4
1842,2022-03-01,Netherlands,,12,1,2,2022-03-01 23:35:00,2,1,5833,2022,3,2
1842,2022-03-01,Netherlands,,12,1,2,2022-03-01 23:35:00,2,5,7171,2022,3,2
1843,2022-06-21,Austria,,12,0,4,2022-06-21 23:45:00,4,1,4967,2022,6,4
1843,2022-06-21,Austria,,12,0,4,2022-06-21 23:45:00,4,5,657,2022,6,4
1843,2022-06-21,Austria,,12,0,4,2022-06-21 23:45:00,4,1,2248,2022,6,4
1843,2022-06-21,Austria,,12,0,4,2022-06-21 23:45:00,4,4,3198,2022,6,4
1844,2023-04-30,Austria,,12,1,2,2023-04-30 22:20:00,2,1,4135,2023,4,2
1844,2023-04-30,Austria,,12,1,2,2023-04-30 22:20:00,2,5,5135,2023,4,2
1845,2023-07-15,Austria,,12,0,2,2023-07-15 23:45:00,2,1,2791,2023,7,2
1845,2023-07-15,Austria,,12,0,2,2023-07-15 23:45:00,2,5,2172,2023,7,2
1846,2023-01-27,Germany,,12,1,2,2023-01-27 22:45:00,2,1,4625,2023,1,2
1846,2023-01-27,Germany,,12,1,2,2023-01-27 22:45:00,2,5,2861,2023,1,2
1847,2023-03-06,Italy,,1,1,2,2023-03-06 22:30:00,2,1,1464,2023,3,2
1847,2023-03-06,Italy,,1,1,2,2023-03-06 22:30:00,2,5,1313,2023,3,2
1848,2022-10-22,Spain,,12,0,2,2022-10-22 00:40:00,2,1,6215,2022,10,2
1848,2022-10-22,Spain,,12,0,2,2022-10-22 00:40:00,2,5,242,2022,10,2
1849,2023-10-20,Sweden,,12,1,4,2023-10-20 12:05:00,4,1,5475,2023,10,4
1849,2023-10-20,Sweden,,12,1,4,2023-10-20 12:05:00,4,5,5379,2023,10,4
1849,2023-10-20,Sweden,,12,1,4,2023-10-20 12:05:00,4,5,3673,2023,10,4
1849,2023-10-20,Sweden,,12,1,4,2023-10-20 12:05:00,4,2,6601,2023,10,4
1850,2022-01-02,Norway,,7,1,2,2022-01-02 05:15:00,2,1,3175,2022,1,2
1850,2022-01-02,Norway,,7,1,2,2022-01-02 05:15:00,2,5,5294,2022,1,2
1851,2022-04-18,Denmark,,12,1,6,2022-04-18 23:40:00,6,1,6161,2022,4,6
1851,2022-04-18,Denmark,,12,1,6,2022-04-18 23:40:00,6,5,6212,2022,4,6
1851,2022-04-18,Denmark,,12,1,6,2022-04-18 23:40:00,6,3,4561,2022,4,6
1851,2022-04-18,Denmark,,12,1,6,2022-04-18 23:40:00,6,3,6422,2022,4,6
1851,2022-04-18,Denmark,,12,1,6,2022-04-18 23:40:00,6,4,2791,2022,4,6
1851,2022-04-18,Denmark,,12,1,6,2022-04-18 23:40:00,6,4,6539,2022,4,6
1852,2022-08-19,Finland,,12,1,2,2022-08-19 00:00:00,2,1,4021,2022,8,2
1852,2022-08-19,Finland,,12,1,2,2022-08-19 00:00:00,2,5,689,2022,8,2
1853,2023-02-05,Austria,,2,1,4,2023-02-05 23:05:00,4,1,1230,2023,2,4
1853,2023-02-05,Austria,,2,1,4,2023-02-05 23:05:00,4,5,5253,2023,2,4
1853,2023-02-05,Austria,,2,1,4,2023-02-05 23:05:00,4,3,6591,2023,2,4
1853,2023-02-05,Austria,,2,1,4,2023-02-05 23:05:00,4,3,4227,2023,2,4
1854,2023-09-14,Sweden,,8,1,4,2023-09-14 14:30:00,4,1,7307,2023,9,4
1854,2023-09-14,Sweden,,8,1,4,2023-09-14 14:30:00,4,5,7251,2023,9,4
1854,2023-09-14,Sweden,,8,1,4,2023-09-14 14:30:00,4,1,6416,2023,9,4
1854,2023-09-14,Sweden,,8,1,4,2023-09-14 14:30:00,4,4,1602,2023,9,4
1855,2022-06-26,Norway,,1,0,2,2022-06-26 06:05:00,2,1,6047,2022,6,2
1855,2022-06-26,Norway,,1,0,2,2022-06-26 06:05:00,2,5,4925,2022,6,2
1856,2022-03-07,Denmark,,9,0,2,2022-03-07 16:10:00,2,1,5065,2022,3,2
1856,2022-03-07,Denmark,,9,0,2,2022-03-07 16:10:00,2,5,6273,2022,3,2
1857,2023-09-29,Finland,,11,1,4,2023-09-29 00:25:00,4,1,5297,2023,9,4
1857,2023-09-29,Finland,,11,1,4,2023-09-29 00:25:00,4,5,6627,2023,9,4
1857,2023-09-29,Finland,,11,1,4,2023-09-29 00:25:00,4,5,1633,2023,9,4
1857,2023-09-29,Finland,,11,1,4,2023-09-29 00:25:00,4,3,5083,2023,9,4
1858,2022-10-04,Austria,,7,0,4,2022-10-04 19:10:00,4,1,7132,2022,10,4
1858,2022-10-04,Austria,,7,0,4,2022-10-04 19:10:00,4,5,5203,2022,10,4
1858,2022-10-04,Austria,,7,0,4,2022-10-04 19:10:00,4,4,3176,2022,10,4
1858,2022-10-04,Austria,,7,0,4,2022-10-04 19:10:00,4,4,774,2022,10,4
1859,2023-03-15,Netherlands,,12,1,2,2023-03-15 11:05:00,2,1,1266,2023,3,2
1859,2023-03-15,Netherlands,,12,1,2,2023-03-15 11:05:00,2,5,6142,2023,3,2
1860,2023-08-15,Austria,,12,0,4,2023-08-15 02:20:00,4,1,5516,2023,8,4
1860,2023-08-15,Austria,,12,0,4,2023-08-15 02:20:00,4,5,6362,2023,8,4
1860,2023-08-15,Austria,,12,0,4,2023-08-15 02:20:00,4,5,5520,2023,8,4
1860,2023-08-15,Austria,,12,0,4,2023-08-15 02:20:00,4,4,2511,2023,8,4
1861,2022-05-20,Austria,,12,0,3,2022-05-20 23:45:00,3,1,2397,2022,5,3
1861,2022-05-20,Austria,,12,0,3,2022-05-20 23:45:00,3,5,2349,2022,5,3
1861,2022-05-20,Austria,,12,0,3,2022-05-20 23:45:00,3,2,3537,2022,5,3
1862,2021-12-31,Austria,,4,1,2,2021-12-31 00:30:00,2,1,5316,2021,12,2
1862,2021-12-31,Austria,,4,1,2,2021-12-31 00:30:00,2,5,6279,2021,12,2
1863,2023-06-10,Germany,,9,1,2,2023-06-10 17:40:00,2,1,410,2023,6,2
1863,2023-06-10,Germany,,9,1,2,2023-06-10 17:40:00,2,5,385,2023,6,2
1864,2022-03-25,Italy,,12,1,5,2022-03-25 07:35:00,5,1,1553,2022,3,5
1864,2022-03-25,Italy,,12,1,5,2022-03-25 07:35:00,5,5,3836,2022,3,5
1864,2022-03-25,Italy,,12,1,5,2022-03-25 07:35:00,5,4,7378,2022,3,5
1864,2022-03-25,Italy,,12,1,5,2022-03-25 07:35:00,5,2,2103,2022,3,5
1864,2022-03-25,Italy,,12,1,5,2022-03-25 07:35:00,5,3,4075,2022,3,5
1865,2021-10-14,Spain,,7,1,6,2021-10-14 19:00:00,6,1,6123,2021,10,6
1865,2021-10-14,Spain,,7,1,6,2021-10-14 19:00:00,6,5,3932,2021,10,6
1865,2021-10-14,Spain,,7,1,6,2021-10-14 19:00:00,6,2,5520,2021,10,6
1865,2021-10-14,Spain,,7,1,6,2021-10-14 19:00:00,6,4,2087,2021,10,6
1865,2021-10-14,Spain,,7,1,6,2021-10-14 19:00:00,6,2,4354,2021,10,6
1865,2021-10-14,Spain,,7,1,6,2021-10-14 19:00:00,6,2,1954,2021,10,6
1866,2023-08-23,Sweden,,11,1,2,2023-08-23 23:15:00,2,1,2962,2023,8,2
1866,2023-08-23,Sweden,,11,1,2,2023-08-23 23:15:00,2,5,2836,2023,8,2
1867,2023-05-29,Norway,,10,1,3,2023-05-29 09:40:00,3,1,5151,2023,5,3
1867,2023-05-29,Norway,,10,1,3,2023-05-29 09:40:00,3,5,3688,2023,5,3
1867,2023-05-29,Norway,,10,1,3,2023-05-29 09:40:00,3,1,955,2023,5,3
1868,2022-01-09,Denmark,,12,1,5,2022-01-09 12:00:00,5,1,6370,2022,1,5
1868,2022-01-09,Denmark,,12,1,5,2022-01-09 12:00:00,5,5,4749,2022,1,5
1868,2022-01-09,Denmark,,12,1,5,2022-01-09 12:00:00,5,1,5881,2022,1,5
1868,2022-01-09,Denmark,,12,1,5,2022-01-09 12:00:00,5,2,6933,2022,1,5
1868,2022-01-09,Denmark,,12,1,5,2022-01-09 12:00:00,5,4,1560,2022,1,5
1869,2023-03-29,Finland,,12,1,2,2023-03-29 18:25:00,2,1,934,2023,3,2
1869,2023-03-29,Finland,,12,1,2,2023-03-29 18:25:00,2,5,806,2023,3,2
1870,2022-04-19,Austria,,12,1,2,2022-04-19 09:00:00,2,1,3624,2022,4,2
1870,2022-04-19,Austria,,12,1,2,2022-04-19 09:00:00,2,5,4741,2022,4,2
1871,2023-02-15,Sweden,,4,0,2,2023-02-15 03:15:00,2,1,2707,2023,2,2
1871,2023-02-15,Sweden,,4,0,2,2023-02-15 03:15:00,2,5,6068,2023,2,2
1872,2023-05-15,Norway,,12,1,2,2023-05-15 02:45:00,2,1,456,2023,5,2
1872,2023-05-15,Norway,,12,1,2,2023-05-15 02:45:00,2,5,5638,2023,5,2
1873,2022-04-23,Denmark,,9,1,3,2022-04-23 16:20:00,3,1,2558,2022,4,3
1873,2022-04-23,Denmark,,9,1,3,2022-04-23 16:20:00,3,5,7228,2022,4,3
1873,2022-04-23,Denmark,,9,1,3,2022-04-23 16:20:00,3,2,2738,2022,4,3
1874,2022-06-29,Finland,,7,0,2,2022-06-29 00:00:00,2,1,3886,2022,6,2
1874,2022-06-29,Finland,,7,0,2,2022-06-29 00:00:00,2,5,1422,2022,6,2
1875,2022-06-10,Austria,,12,1,2,2022-06-10 13:45:00,2,1,501,2022,6,2
1875,2022-06-10,Austria,,12,1,2,2022-06-10 13:45:00,2,5,5328,2022,6,2
1876,2022-03-05,Netherlands,,1,1,6,2022-03-05 18:35:00,6,1,2257,2022,3,6
1876,2022-03-05,Netherlands,,1,1,6,2022-03-05 18:35:00,6,5,48,2022,3,6
1876,2022-03-05,Netherlands,,1,1,6,2022-03-05 18:35:00,6,3,4583,2022,3,6
1876,2022-03-05,Netherlands,,1,1,6,2022-03-05 18:35:00,6,2,6467,2022,3,6
1876,2022-03-05,Netherlands,,1,1,6,2022-03-05 18:35:00,6,1,2216,2022,3,6
1876,2022-03-05,Netherlands,,1,1,6,2022-03-05 18:35:00,6,3,4341,2022,3,6
1877,2023-02-26,Austria,,12,1,2,2023-02-26 02:05:00,2,1,4100,2023,2,2
1877,2023-02-26,Austria,,12,1,2,2023-02-26 02:05:00,2,5,1823,2023,2,2
1878,2021-10-13,Austria,,12,1,2,2021-10-13 19:30:00,2,1,7217,2021,10,2
1878,2021-10-13,Austria,,12,1,2,2021-10-13 19:30:00,2,5,1542,2021,10,2
1879,2021-09-27,Austria,,7,0,4,2021-09-27 23:25:00,4,1,5475,2021,9,4
1879,2021-09-27,Austria,,7,0,4,2021-09-27 23:25:00,4,5,6137,2021,9,4
1879,2021-09-27,Austria,,7,0,4,2021-09-27 23:25:00,4,1,6826,2021,9,4
1879,2021-09-27,Austria,,7,0,4,2021-09-27 23:25:00,4,3,3240,2021,9,4
1880,2022-08-10,Germany,,11,1,5,2022-08-10 22:35:00,5,1,6456,2022,8,5
1880,2022-08-10,Germany,,11,1,5,2022-08-10 22:35:00,5,5,7348,2022,8,5
1880,2022-08-10,Germany,,11,1,5,2022-08-10 22:35:00,5,3,63,2022,8,5
1880,2022-08-10,Germany,,11,1,5,2022-08-10 22:35:00,5,2,6404,2022,8,5
1880,2022-08-10,Germany,,11,1,5,2022-08-10 22:35:00,5,3,5575,2022,8,5
1881,2022-05-16,Italy,,12,1,2,2022-05-16 20:30:00,2,1,546,2022,5,2
1881,2022-05-16,Italy,,12,1,2,2022-05-16 20:30:00,2,5,3582,2022,5,2
1882,2021-11-10,Spain,,12,1,6,2021-11-10 00:00:00,6,1,3947,2021,11,6
1882,2021-11-10,Spain,,12,1,6,2021-11-10 00:00:00,6,5,379,2021,11,6
1882,2021-11-10,Spain,,12,1,6,2021-11-10 00:00:00,6,5,6520,2021,11,6
1882,2021-11-10,Spain,,12,1,6,2021-11-10 00:00:00,6,1,4291,2021,11,6
1882,2021-11-10,Spain,,12,1,6,2021-11-10 00:00:00,6,3,5867,2021,11,6
1882,2021-11-10,Spain,,12,1,6,2021-11-10 00:00:00,6,2,4177,2021,11,6
1883,2023-09-03,Sweden,,12,1,5,2023-09-03 05:15:00,5,1,4812,2023,9,5
1883,2023-09-03,Sweden,,12,1,5,2023-09-03 05:15:00,5,5,936,2023,9,5
1883,2023-09-03,Sweden,,12,1,5,2023-09-03 05:15:00,5,4,7428,2023,9,5
1883,2023-09-03,Sweden,,12,1,5,2023-09-03 05:15:00,5,3,4086,2023,9,5
1883,2023-09-03,Sweden,,12,1,5,2023-09-03 05:15:00,5,3,5331,2023,9,5
1884,2021-12-26,Norway,,12,1,2,2021-12-26 02:05:00,2,1,407,2021,12,2
1884,2021-12-26,Norway,,12,1,2,2021-12-26 02:05:00,2,5,4160,2021,12,2
1885,2021-10-10,Denmark,,12,1,2,2021-10-10 00:35:00,2,1,7275,2021,10,2
1885,2021-10-10,Denmark,,12,1,2,2021-10-10 00:35:00,2,5,2871,2021,10,2
1886,2021-09-13,Finland,,9,1,2,2021-09-13 08:15:00,2,1,1389,2021,9,2
1886,2021-09-13,Finland,,9,1,2,2021-09-13 08:15:00,2,5,199,2021,9,2
1887,2022-12-13,Austria,,12,1,6,2022-12-13 10:00:00,6,1,7324,2022,12,6
1887,2022-12-13,Austria,,12,1,6,2022-12-13 10:00:00,6,5,31,2022,12,6
1887,2022-12-13,Austria,,12,1,6,2022-12-13 10:00:00,6,3,3713,2022,12,6
1887,2022-12-13,Austria,,12,1,6,2022-12-13 10:00:00,6,3,3172,2022,12,6
1887,2022-12-13,Austria,,12,1,6,2022-12-13 10:00:00,6,3,2642,2022,12,6
1887,2022-12-13,Austria,,12,1,6,2022-12-13 10:00:00,6,5,935,2022,12,6
1888,2022-06-05,Sweden,,12,1,6,2022-06-05 05:30:00,6,1,4885,2022,6,6
1888,2022-06-05,Sweden,,12,1,6,2022-06-05 05:30:00,6,5,3201,2022,6,6
1888,2022-06-05,Sweden,,12,1,6,2022-06-05 05:30:00,6,2,346,2022,6,6
1888,2022-06-05,Sweden,,12,1,6,2022-06-05 05:30:00,6,2,690,2022,6,6
1888,2022-06-05,Sweden,,12,1,6,2022-06-05 05:30:00,6,2,3215,2022,6,6
1888,2022-06-05,Sweden,,12,1,6,2022-06-05 05:30:00,6,4,3771,2022,6,6
1889,2022-11-25,Norway,,9,1,2,2022-11-25 16:25:00,2,1,219,2022,11,2
1889,2022-11-25,Norway,,9,1,2,2022-11-25 16:25:00,2,5,6619,2022,11,2
1890,2022-02-25,Denmark,,7,1,4,2022-02-25 00:45:00,4,1,5430,2022,2,4
1890,2022-02-25,Denmark,,7,1,4,2022-02-25 00:45:00,4,5,1171,2022,2,4
1890,2022-02-25,Denmark,,7,1,4,2022-02-25 00:45:00,4,2,3274,2022,2,4
1890,2022-02-25,Denmark,,7,1,4,2022-02-25 00:45:00,4,2,2885,2022,2,4
1891,2023-02-16,Finland,,8,1,5,2023-02-16 13:35:00,5,1,7343,2023,2,5
1891,2023-02-16,Finland,,8,1,5,2023-02-16 13:35:00,5,5,5658,2023,2,5
1891,2023-02-16,Finland,,8,1,5,2023-02-16 13:35:00,5,1,4683,2023,2,5
1891,2023-02-16,Finland,,8,1,5,2023-02-16 13:35:00,5,4,5401,2023,2,5
1891,2023-02-16,Finland,,8,1,5,2023-02-16 13:35:00,5,3,705,2023,2,5
1892,2021-09-26,Austria,,7,1,4,2021-09-26 11:35:00,4,1,5006,2021,9,4
1892,2021-09-26,Austria,,7,1,4,2021-09-26 11:35:00,4,5,4738,2021,9,4
1892,2021-09-26,Austria,,7,1,4,2021-09-26 11:35:00,4,1,4778,2021,9,4
